headbreadth,headcircumference,headlength,tragiontopofhead,n_hairs,measurement_error
153,611,219,142,100000.74973423703,0.1
160,550,183,114,100014.72001614569,0.1
159,574,195,125,99979.84501991006,0.1
156,584,202,138,100003.64094246614,0.1
153,581,201,129,99996.993848722,0.1
158,580,196,131,99990.4096738302,0.1
155,620,225,135,99991.88389989428,0.1
157,578,197,116,99994.2802002182,0.1
149,595,213,128,100005.78410536732,0.1
156,593,208,138,99991.03869563752,0.1
159,585,202,124,99998.36816423638,0.1
153,563,190,133,100002.75248870115,0.1
151,558,193,120,99988.442083489,0.1
152,566,191,120,100011.12348652586,0.1
147,573,206,137,100024.21589303938,0.1
157,600,212,124,99993.25982692794,0.1
161,566,198,132,100009.19447184418,0.1
154,574,197,137,99996.9032051958,0.1
159,597,203,141,100005.33367456427,0.1
150,564,195,118,99998.18294804514,0.1
160,598,210,135,100022.0866162998,0.1
160,597,207,134,99996.75668184384,0.1
161,577,202,131,100007.93930409144,0.1
154,572,196,123,100006.07366152616,0.1
149,566,200,134,99989.16039863115,0.1
158,591,205,132,99978.39730586953,0.1
156,586,203,132,100005.7908721575,0.1
153,562,200,132,100008.44518439576,0.1
155,586,207,130,99994.63294581792,0.1
157,605,217,130,99993.66625332464,0.1
158,596,205,126,100009.76803255564,0.1
146,552,196,122,100008.52833424912,0.1
152,578,210,140,100009.55876647364,0.1
147,565,198,128,100002.6140203554,0.1
156,586,202,130,99992.11723538878,0.1
154,595,213,125,99987.82026620304,0.1
162,582,196,136,99980.06863454268,0.1
152,581,206,140,99999.42318242096,0.1
154,572,201,125,100019.19168758794,0.1
153,587,205,120,100004.77894556038,0.1
154,569,199,124,99999.2025975646,0.1
161,584,194,128,99984.79253783368,0.1
154,579,205,128,99993.32069933428,0.1
158,592,206,124,100000.04938775624,0.1
152,587,217,131,99997.77780524324,0.1
160,590,210,130,100009.0833969017,0.1
151,552,187,117,99998.41393230106,0.1
155,564,190,139,100006.9530599524,0.1
146,575,202,118,99998.85781739868,0.1
145,561,201,128,99998.10232833556,0.1
155,561,189,125,100012.591335296,0.1
150,573,202,121,99992.48022565788,0.1
157,571,189,120,99997.16947132078,0.1
147,564,196,122,99987.07262597376,0.1
156,567,196,134,100000.96739354596,0.1
163,588,190,133,100010.69501001034,0.1
160,604,207,124,100006.81401910134,0.1
156,586,206,130,100007.3401180992,0.1
156,588,204,128,100010.53042376022,0.1
158,594,206,121,100006.25218186968,0.1
151,587,206,130,100007.58259432147,0.1
176,612,206,143,100004.03724077078,0.1
159,593,202,130,99990.24611454627,0.1
152,567,204,140,100005.26095099669,0.1
149,555,194,121,100009.45886374824,0.1
142,552,196,127,99991.08090344782,0.1
156,559,192,139,100002.35989981033,0.1
154,568,195,137,100010.82813071572,0.1
144,556,197,125,99996.26523544612,0.1
147,554,193,120,99986.78893426344,0.1
154,571,197,126,100000.61533971864,0.1
163,580,197,129,100015.9368555952,0.1
164,591,208,145,99990.87054580722,0.1
164,586,199,125,99998.94609929596,0.1
146,544,190,127,99992.48969052822,0.1
158,573,198,143,99996.41032705944,0.1
152,555,194,125,100002.34771281052,0.1
159,597,205,140,100014.76813608626,0.1
156,574,197,133,99992.83355974032,0.1
153,570,199,124,99992.91345005772,0.1
162,580,200,137,99991.27497559613,0.1
164,574,193,135,99989.06209554512,0.1
167,573,187,136,99984.65299939788,0.1
147,556,193,138,99991.4873780099,0.1
155,560,193,130,99998.94186730524,0.1
147,567,197,135,100000.40865386528,0.1
154,598,214,135,100011.7244918752,0.1
155,557,188,136,99991.78399515428,0.1
158,573,202,133,99992.20061876008,0.1
157,567,196,137,99992.43162759478,0.1
152,561,195,133,100001.95745919055,0.1
169,588,187,140,99998.4152758334,0.1
152,577,200,140,100007.77208795112,0.1
149,564,196,117,99992.10859193184,0.1
158,597,208,144,100009.13258852594,0.1
161,604,204,135,100009.42513143014,0.1
157,580,202,141,99997.37532297932,0.1
167,605,207,137,99993.7746254639,0.1
154,575,197,128,100001.81169089478,0.1
150,552,189,133,99992.0846623452,0.1
155,562,190,135,100019.92204735675,0.1
151,566,197,126,100001.4088730311,0.1
155,571,187,136,100007.92440768564,0.1
148,527,180,128,99987.32892699496,0.1
159,592,213,139,99982.4924241521,0.1
152,553,193,123,100006.87266205184,0.1
169,612,214,140,100005.15886718956,0.1
156,591,210,134,99992.39395243088,0.1
151,581,198,138,99994.33224350198,0.1
153,546,184,126,99993.20056199224,0.1
155,578,201,129,100002.2782691486,0.1
154,549,186,136,100009.23852128006,0.1
147,576,203,135,99984.5513979006,0.1
155,573,201,128,100004.78745131168,0.1
162,575,184,134,99991.25832279128,0.1
157,585,200,141,99994.69068035696,0.1
157,578,200,133,99998.39564791924,0.1
155,594,207,140,99986.38545959852,0.1
154,591,209,126,100028.4393856974,0.1
161,596,206,139,100024.24977474532,0.1
151,556,189,126,100007.52269859024,0.1
154,546,189,132,100006.5601518142,0.1
150,585,207,129,99989.56389807414,0.1
148,565,187,133,100023.77348875884,0.1
152,581,201,134,100000.18317264871,0.1
164,584,206,130,99998.7660449,0.1
160,597,207,127,100012.03993579085,0.1
154,560,191,132,100002.60800065586,0.1
167,587,199,130,99992.23396388792,0.1
154,587,201,135,99997.81078569502,0.1
159,592,203,136,99996.23914220749,0.1
156,564,190,131,100000.6465569337,0.1
153,572,208,133,100005.54457538876,0.1
150,563,193,127,100005.32758903842,0.1
161,596,206,128,100013.01201891786,0.1
158,571,191,133,99999.95896935785,0.1
155,575,199,129,100009.58068518266,0.1
162,603,211,139,100017.06661841484,0.1
156,572,204,136,99987.73977392202,0.1
152,568,197,130,100007.1257056349,0.1
155,560,193,137,99989.27667889808,0.1
159,592,210,141,99984.92924409291,0.1
148,558,197,127,100015.84662039588,0.1
147,564,195,135,100011.35483968796,0.1
155,583,200,131,100005.23372943912,0.1
152,584,204,135,99995.23068602355,0.1
158,583,197,135,100015.0356122411,0.1
156,592,213,140,99986.3283227496,0.1
147,553,188,132,100000.6739291982,0.1
148,567,198,132,100004.85177553662,0.1
158,573,195,142,100012.87126933204,0.1
147,560,192,126,99984.73572300626,0.1
161,577,197,141,99969.35858643896,0.1
163,603,211,135,100001.15370313286,0.1
147,555,195,128,100003.17427155343,0.1
160,582,199,133,100001.73680272677,0.1
150,567,194,130,99991.22753138687,0.1
148,545,187,125,99999.5583920016,0.1
147,558,201,134,99984.59920928658,0.1
150,560,197,134,100004.20593391683,0.1
158,585,202,130,100008.9258839583,0.1
154,575,196,129,99992.67968115395,0.1
151,570,194,121,99979.96058232174,0.1
157,577,198,135,99998.70218289744,0.1
148,572,203,136,99998.014996806,0.1
150,570,198,129,99999.19393005672,0.1
153,576,202,128,100013.03575451458,0.1
150,548,188,123,100001.3859547912,0.1
148,553,187,127,100020.84122847691,0.1
150,586,209,127,100003.8074345331,0.1
162,603,212,140,99989.12766329331,0.1
151,588,206,139,100011.3361345828,0.1
157,588,198,135,99999.09655632389,0.1
152,553,192,133,99995.11229142667,0.1
154,578,200,135,100002.79401351222,0.1
149,577,200,130,100001.147838114,0.1
160,596,206,134,99984.41405807182,0.1
157,587,206,135,99991.50481223586,0.1
157,555,190,121,100011.52006570014,0.1
158,605,211,138,100001.7592789246,0.1
155,560,192,133,100006.38985953694,0.1
156,557,195,134,100010.20152644516,0.1
158,550,188,127,100017.92613071633,0.1
154,589,204,142,99993.60903499804,0.1
149,555,199,139,99992.96604941474,0.1
156,586,207,127,99990.75490405451,0.1
158,583,197,136,99993.99549458444,0.1
154,582,201,143,99990.87413232872,0.1
161,567,196,142,99999.84999267502,0.1
148,566,201,120,99998.9176723108,0.1
148,581,203,129,100005.8123827172,0.1
157,598,211,143,99988.0934876644,0.1
154,582,204,137,99993.46175476686,0.1
160,602,203,132,100003.59461065652,0.1
156,573,197,137,100006.98647977583,0.1
159,584,200,139,99976.83382689582,0.1
165,599,204,132,99993.97929377644,0.1
150,562,197,120,99997.46379610406,0.1
157,562,193,134,99979.58845820662,0.1
158,567,193,127,100004.48700356772,0.1
158,594,204,131,100012.0412752626,0.1
160,577,195,138,99980.56900587695,0.1
166,570,193,142,99984.35071232029,0.1
155,588,205,131,100009.5218212674,0.1
157,574,199,134,100011.3533922812,0.1
157,560,187,134,99987.27224362535,0.1
150,576,201,130,99990.12379287295,0.1
154,592,198,143,100006.59418806736,0.1
152,582,204,134,99997.56976268308,0.1
157,588,205,137,99994.78683569226,0.1
151,561,196,127,100015.94137379632,0.1
154,597,213,143,100002.9779903846,0.1
159,580,205,129,99981.80551157796,0.1
155,582,204,138,100002.53313905722,0.1
161,576,190,126,99985.9474233999,0.1
146,564,196,126,100007.42056579716,0.1
159,585,201,126,100009.8199365772,0.1
156,556,191,140,100004.3856199809,0.1
154,567,197,135,100009.2781985294,0.1
160,580,197,133,100019.64279457256,0.1
156,568,200,143,100007.26679966036,0.1
160,603,211,136,99996.2804005916,0.1
149,561,199,124,99989.06696091231,0.1
158,588,204,140,100002.24450734694,0.1
153,555,191,131,99989.64961829728,0.1
158,560,189,136,99985.61254726908,0.1
156,584,204,129,99995.3815049506,0.1
154,571,200,126,99982.21681874868,0.1
168,593,199,127,99986.99526217072,0.1
160,590,205,127,100005.01156390998,0.1
154,579,208,135,99995.24744726636,0.1
169,594,202,136,99996.93365619297,0.1
163,613,216,138,99999.74083901342,0.1
153,560,192,136,99980.45808184276,0.1
155,560,191,135,100001.86223745518,0.1
165,577,195,125,99999.96170056931,0.1
155,566,196,131,99999.5479353029,0.1
154,574,204,127,100003.42846310596,0.1
148,544,190,120,99978.35072430594,0.1
155,574,201,126,100019.1182951204,0.1
147,558,185,130,99996.96648885222,0.1
150,560,202,131,99985.6578628301,0.1
156,571,198,127,100001.1152987854,0.1
146,569,200,129,99987.2883227691,0.1
153,578,201,133,100000.66392699846,0.1
147,558,192,126,100005.40602232092,0.1
157,585,206,130,99986.81103172568,0.1
152,575,196,138,100008.45426429124,0.1
151,566,196,132,100001.31092199674,0.1
154,570,202,126,100003.49083684216,0.1
140,535,186,132,100004.04068105148,0.1
154,548,194,125,100005.12434146804,0.1
154,588,207,129,100011.20361799576,0.1
158,588,201,145,100008.60454447778,0.1
158,568,188,137,100004.86910353474,0.1
152,557,188,126,99992.35660373732,0.1
158,585,199,136,100002.86331102467,0.1
157,576,199,127,99994.42166045596,0.1
156,544,178,120,99985.51247726328,0.1
157,584,200,122,99999.58623124789,0.1
162,598,206,124,99990.8718990325,0.1
153,562,190,130,100011.35141385786,0.1
146,556,194,133,99999.622908058,0.1
155,577,201,118,100000.4526256872,0.1
158,594,200,130,100007.75206118594,0.1
152,600,206,130,99995.81876078084,0.1
152,560,196,130,99997.4340514159,0.1
144,558,196,129,100011.646711623,0.1
160,575,194,132,99986.16321398431,0.1
155,587,207,134,99991.33044781568,0.1
156,562,194,127,99998.6630612776,0.1
157,585,205,135,100007.8478919106,0.1
163,596,203,133,100002.4979247395,0.1
148,574,200,138,99988.42483162276,0.1
160,572,196,125,99990.80226029476,0.1
156,588,206,130,100016.94460019798,0.1
153,573,198,134,100003.1626928139,0.1
150,558,192,130,99993.81558777584,0.1
160,580,201,134,99995.15722479428,0.1
163,593,204,141,100037.40248903703,0.1
148,576,203,127,100013.4027191033,0.1
144,557,193,135,99983.63525989057,0.1
154,598,209,144,99995.41225024458,0.1
147,565,197,128,100007.228226834,0.1
152,578,199,125,99997.24518917035,0.1
157,579,200,130,100011.390532955,0.1
148,579,207,139,100017.64249579038,0.1
154,548,186,127,100000.07560395038,0.1
143,585,204,129,100002.9473951486,0.1
163,600,208,137,99998.31337713257,0.1
150,584,205,130,100008.82799066108,0.1
158,586,204,137,100014.99925163502,0.1
158,587,202,130,100009.34395373982,0.1
153,549,190,133,99989.17022394289,0.1
157,578,199,127,100007.54363069824,0.1
152,596,213,138,99994.2124606667,0.1
148,575,206,131,100017.48361966157,0.1
158,589,206,130,100004.76283815708,0.1
160,599,208,136,100010.58128734316,0.1
150,574,207,131,99999.78940613916,0.1
150,572,205,117,99999.6766208776,0.1
159,572,190,129,100004.30777632762,0.1
160,593,208,133,99999.6919868794,0.1
149,567,201,129,100015.78913904942,0.1
148,569,203,133,99988.57803699088,0.1
156,595,202,135,100006.85416447686,0.1
149,555,193,130,99994.1334020356,0.1
141,553,196,124,100008.61046242404,0.1
160,574,200,138,99982.02883907646,0.1
143,558,198,117,100012.86126248453,0.1
150,560,194,122,99996.90631221602,0.1
154,588,207,129,99987.66326847518,0.1
150,565,194,138,100007.1668431026,0.1
160,582,200,125,99998.08223156608,0.1
158,596,211,131,100002.77138831576,0.1
161,577,199,140,100012.27908698175,0.1
148,571,199,117,99989.08809443246,0.1
163,583,194,132,99992.63622865056,0.1
163,597,208,137,100000.8040713039,0.1
158,563,190,130,100005.67515398518,0.1
159,577,195,143,99992.96385024145,0.1
158,570,199,138,99992.06854684906,0.1
163,553,180,129,100007.71335292248,0.1
156,603,210,140,100009.83638642216,0.1
146,564,193,132,100013.9727325851,0.1
149,546,198,133,99997.04864674016,0.1
154,567,191,138,99974.17765202349,0.1
153,576,207,129,100005.2339028477,0.1
157,579,203,132,100007.5993210253,0.1
150,570,197,138,99985.3317685018,0.1
154,583,206,132,100000.90380246444,0.1
150,587,211,130,100002.75308279546,0.1
146,573,209,130,100003.40354962254,0.1
154,564,196,136,99995.35305531176,0.1
161,559,181,141,100000.83433194764,0.1
156,586,207,133,100006.00394496116,0.1
151,555,198,122,99982.23826557858,0.1
152,582,200,137,100009.11082434334,0.1
155,577,198,129,99996.34163346018,0.1
150,588,206,142,100007.64502119196,0.1
160,583,202,130,99992.97379722568,0.1
155,570,194,140,99982.8823513494,0.1
149,590,208,135,100011.81138728424,0.1
163,596,199,138,100016.41136185708,0.1
161,587,200,140,99981.39469262784,0.1
157,597,202,129,99987.07723378632,0.1
154,578,202,134,100000.94173157848,0.1
150,578,201,121,99989.50639678372,0.1
154,582,199,136,100007.60251747024,0.1
156,574,201,129,99992.02936101051,0.1
157,576,193,123,99994.8241947407,0.1
158,588,199,131,100002.11434968992,0.1
154,575,198,132,99978.21774902676,0.1
148,566,198,127,99996.80077412871,0.1
159,595,210,130,100020.14648874,0.1
156,567,193,135,100005.86884745356,0.1
152,567,197,121,99990.00890487118,0.1
158,601,211,134,100010.46015120848,0.1
154,588,201,140,100020.63185438784,0.1
147,577,203,140,100012.74668477176,0.1
148,562,194,133,99994.15389162718,0.1
164,572,194,138,99993.42403860192,0.1
146,564,199,126,99996.29523145632,0.1
141,569,203,129,99989.50946633756,0.1
153,576,203,133,100000.29215791269,0.1
155,585,202,140,99989.94310679402,0.1
161,579,196,129,99991.24760612856,0.1
156,567,197,133,100003.20818771808,0.1
151,561,194,128,99994.36377941816,0.1
149,561,190,133,99997.95615185634,0.1
144,567,204,130,100021.48178243436,0.1
154,559,192,124,100003.68219489034,0.1
156,568,197,133,100011.9032323344,0.1
150,567,197,124,100004.3791813218,0.1
146,543,190,130,100006.02979017564,0.1
154,584,208,140,99986.50824793035,0.1
146,596,216,138,99994.5302808696,0.1
151,574,198,140,99997.37746126395,0.1
157,589,199,128,99995.53373349548,0.1
159,598,213,131,99997.97091495416,0.1
157,578,203,128,100001.5990174328,0.1
148,584,198,130,99997.77387590552,0.1
157,585,202,136,100006.89592816918,0.1
158,592,206,134,99997.52202493892,0.1
151,564,194,135,100010.839519782,0.1
154,568,194,137,99999.86904588656,0.1
160,589,203,136,99994.0532374228,0.1
148,553,191,124,99987.48609243133,0.1
157,586,201,138,99992.30616375573,0.1
157,578,203,144,99997.4568928428,0.1
150,547,189,137,100012.02059351008,0.1
159,601,211,147,99987.28126421584,0.1
164,570,187,131,100010.40152739256,0.1
148,540,188,124,99999.0823580664,0.1
158,577,206,125,99991.6855491965,0.1
154,572,194,136,99986.80908769992,0.1
162,600,211,133,100005.48995125188,0.1
161,592,202,144,99980.93767154311,0.1
144,546,196,121,99995.38487029476,0.1
152,593,211,137,99995.5963806872,0.1
157,577,198,143,99998.36874993789,0.1
147,581,204,135,100005.81184944313,0.1
158,585,202,129,99993.85359075083,0.1
152,569,197,127,100001.20342428007,0.1
143,571,203,134,99987.8215394924,0.1
147,551,193,135,100000.57692092576,0.1
160,594,208,129,100006.08355376692,0.1
146,537,190,127,99996.48308123877,0.1
151,585,210,134,100003.68665692996,0.1
153,577,202,134,100001.0463232334,0.1
165,568,198,127,99996.5571085072,0.1
161,573,193,137,99999.39182525464,0.1
158,597,209,133,99998.0497912336,0.1
154,566,197,140,99980.25752237362,0.1
145,547,190,122,99985.0083713822,0.1
150,584,203,124,100004.32852227378,0.1
145,548,191,130,99979.11652958316,0.1
154,577,199,140,100011.58381794998,0.1
154,570,202,133,99985.90028862028,0.1
144,555,188,130,100000.30525287893,0.1
151,556,189,127,100004.721359159,0.1
156,575,199,131,99993.63264975807,0.1
160,593,206,138,100011.62588546776,0.1
144,565,199,126,99986.29146451212,0.1
158,581,199,130,100009.06766377328,0.1
156,588,204,135,100001.48556549284,0.1
160,595,205,132,99998.4881417812,0.1
153,569,198,127,100010.11695945766,0.1
151,570,199,132,100005.39253822729,0.1
154,586,204,134,99987.95522563426,0.1
157,562,187,122,100014.1181060638,0.1
151,585,211,138,100010.03996403325,0.1
141,571,201,126,100001.03807681087,0.1
161,597,207,128,100001.49687528772,0.1
153,557,195,131,100013.36236718005,0.1
148,554,192,126,100016.58172254256,0.1
148,538,184,127,100006.12658486706,0.1
156,592,206,125,99988.37378565612,0.1
145,548,192,120,100001.20250146506,0.1
159,568,193,121,100008.20019905528,0.1
168,588,199,139,99991.65501664544,0.1
158,571,194,138,99987.94133088176,0.1
168,617,206,144,100000.05778391706,0.1
146,566,201,130,100001.12363845654,0.1
147,564,193,133,100003.77829791298,0.1
164,597,206,142,100012.30299344816,0.1
157,552,188,135,99978.17574600493,0.1
144,577,206,130,100000.99861448024,0.1
159,583,202,130,99997.94322276242,0.1
158,562,193,131,100000.15749245654,0.1
158,615,212,142,100001.67433254782,0.1
149,574,193,127,100010.25749547809,0.1
155,595,210,136,100005.58932735714,0.1
157,590,205,134,99999.54300076778,0.1
160,573,201,129,100000.8911753006,0.1
153,578,199,130,100001.05357391926,0.1
157,587,201,139,99998.6703421814,0.1
154,591,209,142,100013.22013784498,0.1
159,587,204,138,99980.8776171403,0.1
157,578,206,140,99985.9850381189,0.1
158,598,208,137,100015.97636962844,0.1
151,574,199,134,100005.73653344254,0.1
152,562,197,122,100006.30641672526,0.1
150,551,191,127,100011.5818685274,0.1
152,577,208,140,99979.81644948306,0.1
153,571,201,136,100014.39135402534,0.1
160,585,206,133,99988.33535850867,0.1
157,592,204,137,99990.17261029949,0.1
154,544,189,128,100010.3624277576,0.1
148,568,200,126,99988.44284045884,0.1
162,582,202,128,100005.30921212786,0.1
148,564,194,130,100014.27329386937,0.1
159,589,201,142,99993.5040645184,0.1
149,562,199,130,99994.10919848716,0.1
155,582,203,133,100006.72028567982,0.1
151,566,198,135,100008.96321646868,0.1
155,552,184,126,100003.41725221324,0.1
162,598,211,133,99984.18631994809,0.1
